A.1 Expected Annual Damage,A.1 Dike Investment Costs,A.1_Expected Number of Deaths,A.2 Expected Annual Damage,A.2 Dike Investment Costs,A.2_Expected Number of Deaths,A.3 Expected Annual Damage,A.3 Dike Investment Costs,A.3_Expected Number of Deaths,A.4 Expected Annual Damage,A.4 Dike Investment Costs,A.4_Expected Number of Deaths,A.5 Expected Annual Damage,A.5 Dike Investment Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
10665985.619033841,0,0.008701540924868769,60813790.9928126,0,0.06446911086014556,0.0,0,0.0,29929831.046198014,0,0.015616016096455182,368951687.11397016,0,0.36676392921774364,0.0,0.0
10665985.619033841,0,0.008701540924868769,60813790.9928126,0,0.06446911086014556,0.0,0,0.0,29929831.046198014,0,0.015616016096455182,368951687.11397016,0,0.36676392921774364,0.0,0.0
10665985.619033841,0,0.008701540924868769,60813790.9928126,0,0.06446911086014556,0.0,0,0.0,29929831.046198014,0,0.015616016096455182,368951687.11397016,0,0.36676392921774364,0.0,0.0
10665985.619033841,0,0.008701540924868769,60813790.9928126,0,0.06446911086014556,0.0,0,0.0,8350806.74547554,0,0.00448896536872693,372067069.1180039,0,0.370177601600459,0.0,0.0
10665985.619033841,0,0.008701540924868769,60813790.9928126,0,0.06446911086014556,0.0,0,0.0,29929831.046198014,0,0.015616016096455182,368951687.11397016,0,0.36676392921774364,0.0,0.0
10665985.619033841,0,0.008701540924868769,60813790.9928126,0,0.06446911086014556,0.0,0,0.0,29929831.046198014,0,0.015616016096455182,368951687.11397016,0,0.36676392921774364,0.0,0.0
10665985.619033841,0,0.008701540924868769,60813790.9928126,0,0.06446911086014556,0.0,0,0.0,29929831.046198014,0,0.015616016096455182,47944010.66908275,0,0.04840222187250148,0.0,0.0
10665985.619033841,0,0.008701540924868769,60813790.9928126,0,0.06446911086014556,0.0,0,0.0,29929831.046198014,0,0.015616016096455182,368951687.11397016,0,0.36676392921774364,0.0,0.0
9829686.094239049,0,0.008701540924868769,56045497.99816425,0,0.06446911086014556,0.0,0,0.0,27583090.25963101,0,0.015616016096455182,340022891.2551961,0,0.36676392921774364,0.0,0.0
10665985.619033841,0,0.008701540924868769,60813790.9928126,0,0.06446911086014556,0.0,0,0.0,29929831.046198014,0,0.015616016096455182,368951687.11397016,0,0.36676392921774364,0.0,0.0
10665985.619033841,0,0.008701540924868769,60813790.9928126,0,0.06446911086014556,0.0,0,0.0,29929831.046198014,0,0.015616016096455182,368951687.11397016,0,0.36676392921774364,0.0,0.0
4113231185.8459797,0,2.0110504961344446,0.0,0,0.0,687341491.8228728,0,0.880932408156858,0.0,0,0.0,0.0,0,0.0,0.0,0.0
4118264631.4920683,0,2.014152801306336,0.0,0,0.0,689934145.5233235,0,0.8859075261074807,0.0,0,0.0,0.0,0,0.0,0.0,0.0
4113231185.8459797,0,2.0110504961344446,0.0,0,0.0,332211402.96574056,0,0.4217729996364672,0.0,0,0.0,0.0,0,0.0,0.0,0.0
4113231185.8459797,0,2.0110504961344446,0.0,0,0.0,685404959.0558193,0,0.8771910662167984,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2848652589.546548,0,1.41078605389483,0.0,0,0.0,1008731339.9280391,0,1.2918550468584293,0.0,0,0.0,0.0,0,0.0,0.0,0.0
4113231185.8459797,0,2.0110504961344446,0.0,0,0.0,687341491.8228728,0,0.880932408156858,0.0,0,0.0,0.0,0,0.0,0.0,0.0
4113231185.8459797,0,2.0110504961344446,0.0,0,0.0,687341491.8228728,0,0.880932408156858,0.0,0,0.0,0.0,0,0.0,0.0,0.0
4113231185.8459797,0,2.0110504961344446,12345123.5932126,0,0.00871336499550658,687341491.8228728,0,0.880932408156858,0.0,0,0.0,0.0,0,0.0,0.0,0.0
4113231185.8459797,0,2.0110504961344446,0.0,0,0.0,687341491.8228728,0,0.880932408156858,0.0,0,0.0,0.0,0,0.0,0.0,0.0
4113231185.8459797,0,2.0110504961344446,0.0,0,0.0,687341491.8228728,0,0.880932408156858,0.0,0,0.0,0.0,0,0.0,0.0,0.0
4113231185.8459797,0,2.0110504961344446,0.0,0,0.0,350743236.48126656,0,0.4574532136118752,0.0,0,0.0,0.0,0,0.0,0.0,0.0
4113231185.8459797,0,2.0110504961344446,0.0,0,0.0,687341491.8228728,0,0.880932408156858,0.0,0,0.0,0.0,0,0.0,0.0,0.0
4113231185.8459797,0,2.0110504961344446,0.0,0,0.0,687341491.8228728,0,0.880932408156858,0.0,0,0.0,0.0,0,0.0,0.0,0.0
4113231185.8459797,0,2.0110504961344446,0.0,0,0.0,687341491.8228728,0,0.880932408156858,0.0,0,0.0,0.0,0,0.0,0.0,0.0
4113231185.8459797,0,2.0110504961344446,0.0,0,0.0,687341491.8228728,0,0.880932408156858,0.0,0,0.0,0.0,0,0.0,0.0,0.0
4113231185.8459797,0,2.0110504961344446,0.0,0,0.0,687341491.8228728,0,0.880932408156858,0.0,0,0.0,0.0,0,0.0,0.0,0.0
4113231185.8459797,0,2.0110504961344446,0.0,0,0.0,687341491.8228728,0,0.880932408156858,0.0,0,0.0,0.0,0,0.0,0.0,0.0
4113231185.8459797,0,2.0110504961344446,0.0,0,0.0,687341491.8228728,0,0.880932408156858,0.0,0,0.0,0.0,0,0.0,0.0,0.0
3584320131.946591,0,2.0110504961344446,0.0,0,0.0,598957810.8666946,0,0.880932408156858,0.0,0,0.0,0.0,0,0.0,0.0,0.0
3799271970.36065,0,2.0110504961344446,0.0,0,0.0,634877337.5380847,0,0.880932408156858,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2264915749.3230276,0,1.41078605389483,0.0,0,0.0,66977473.92198032,0,0.10990266917231103,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2268051046.572242,0,1.4132193385166805,9823288.413381133,0,0.008727239817396796,280469810.3630836,0,0.46124538316224223,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2268051046.572242,0,1.4132193385166805,0.0,0,0.0,132407345.88068616,0,0.21657185962381448,0.0,0,0.0,0.0,0,0.0,0.0,0.0
3274362924.4137306,0,2.014152801306336,0.0,0,0.0,66584155.16007763,0,0.10895597292687247,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2268051046.572242,0,1.4132193385166805,0.0,0,0.0,99832101.14901404,0,0.16312704076677056,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2268051046.572242,0,1.4132193385166805,0.0,0,0.0,99832101.14901404,0,0.16312704076677056,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2268051046.572242,0,1.4132193385166805,0.0,0,0.0,99832101.14901404,0,0.16312704076677056,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2268051046.572242,0,1.4132193385166805,0.0,0,0.0,99832101.14901404,0,0.16312704076677056,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2268051046.572242,0,1.4132193385166805,0.0,0,0.0,99832101.14901404,0,0.16312704076677056,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2268051046.572242,0,1.4132193385166805,0.0,0,0.0,514691975.68733466,0,0.8205244625936798,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2268051046.572242,0,1.4132193385166805,0.0,0,0.0,99832101.14901404,0,0.16312704076677056,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2268051046.572242,0,1.4132193385166805,0.0,0,0.0,99832101.14901404,0,0.16312704076677056,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2268051046.572242,0,1.4132193385166805,0.0,0,0.0,99832101.14901404,0,0.16312704076677056,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2268051046.572242,0,1.4132193385166805,0.0,0,0.0,99832101.14901404,0,0.16312704076677056,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2268051046.572242,0,1.4132193385166805,0.0,0,0.0,99832101.14901404,0,0.16312704076677056,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2268051046.572242,0,1.4132193385166805,0.0,0,0.0,99832101.14901404,0,0.16312704076677056,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2268051046.572242,0,1.4132193385166805,0.0,0,0.0,99832101.14901404,0,0.16312704076677056,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2634859878.986426,0,1.4132193385166805,0.0,0,0.0,115977812.02940546,0,0.16312704076677056,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2485787114.685792,0,1.4132193385166805,0.0,0,0.0,109416122.28846426,0,0.16312704076677056,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2268051046.572242,0,1.4132193385166805,0.0,0,0.0,99832101.14901404,0,0.16312704076677056,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,970049493.243706,0,0.9012941009982531,0.0,0,0.0,22193706.94293849,0,0.01048038809029527,80481845.247654,0,0.07539431181047275,0.0,0.0
0.0,0,0.0,958131283.6084352,0,0.8846667878998248,0.0,0,0.0,21981101.49964771,0,0.009984842278242277,8868995.553292202,0,0.00830532454312403,0.0,0.0
0.0,0,0.0,970049493.243706,0,0.9012941009982531,0.0,0,0.0,22193706.94293849,0,0.01048038809029527,80481845.247654,0,0.07539431181047275,0.0,0.0
0.0,0,0.0,970049493.243706,0,0.9012941009982531,0.0,0,0.0,22193706.94293849,0,0.01048038809029527,80481845.247654,0,0.07539431181047275,0.0,0.0
0.0,0,0.0,970049493.243706,0,0.9012941009982531,0.0,0,0.0,22193706.94293849,0,0.01048038809029527,80481845.247654,0,0.07539431181047275,0.0,0.0
0.0,0,0.0,970049493.243706,0,0.9012941009982531,0.0,0,0.0,4345089.356142386,0,0.0019414691416590254,0.0,0,0.0,0.0,0.0
0.0,0,0.0,970049493.243706,0,0.9012941009982531,0.0,0,0.0,30749104.19150263,0,0.014454532583162595,92143365.7359905,0,0.0868322082505734,0.0,0.0
0.0,0,0.0,0.0,0,0.0,249193313.14561778,0,0.4877972083193709,104466229.73167348,0,0.05029603257563489,328035455.4780556,0,0.3078505567296217,0.0,0.0
0.0,0,0.0,970049493.243706,0,0.9012941009982531,0.0,0,0.0,22193706.94293849,0,0.01048038809029527,80481845.247654,0,0.07539431181047275,0.0,0.0
0.0,0,0.0,970049493.243706,0,0.9012941009982531,0.0,0,0.0,22193706.94293849,0,0.01048038809029527,80481845.247654,0,0.07539431181047275,0.0,0.0
0.0,0,0.0,970049493.243706,0,0.9012941009982531,0.0,0,0.0,22193706.94293849,0,0.01048038809029527,80481845.247654,0,0.07539431181047275,0.0,0.0
0.0,0,0.0,970049493.243706,0,0.9012941009982531,0.0,0,0.0,22193706.94293849,0,0.01048038809029527,80481845.247654,0,0.07539431181047275,0.0,0.0
0.0,0,0.0,970049493.243706,0,0.9012941009982531,0.0,0,0.0,22193706.94293849,0,0.01048038809029527,80481845.247654,0,0.07539431181047275,0.0,0.0
0.0,0,0.0,970049493.243706,0,0.9012941009982531,0.0,0,0.0,12269118.34745462,0,0.005899812788671452,145845816.55726588,0,0.13772732379413322,0.0,0.0
0.0,0,0.0,970049493.243706,0,0.9012941009982531,0.0,0,0.0,22193706.94293849,0,0.01048038809029527,80481845.247654,0,0.07539431181047275,0.0,0.0
0.0,0,0.0,970049493.243706,0,0.9012941009982531,0.0,0,0.0,22193706.94293849,0,0.01048038809029527,80481845.247654,0,0.07539431181047275,0.0,0.0
0.0,0,0.0,970049493.243706,0,0.9012941009982531,0.0,0,0.0,22193706.94293849,0,0.01048038809029527,0.0,0,0.0,0.0,0.0
0.0,0,0.0,970049493.243706,0,0.9012941009982531,0.0,0,0.0,22193706.94293849,0,0.01048038809029527,80481845.247654,0,0.07539431181047275,0.0,0.0
0.0,0,0.0,1205452732.2113318,0,0.9012941009982531,0.0,0,0.0,27579484.20013403,0,0.01048038809029527,100012484.8504204,0,0.07539431181047275,0.0,0.0
0.0,0,0.0,843234212.0082277,0,0.9012941009982531,0.0,0,0.0,19292307.367732033,0,0.01048038809029527,69960394.63042518,0,0.07539431181047275,0.0,0.0
0.0,0,0.0,0.0,0,0.0,134266755.56902075,0,0.23930223066009138,90534204.4179328,0,0.040664736482564696,0.0,0,0.0,0.0,0.0
0.0,0,0.0,0.0,0,0.0,101372888.15772791,0,0.18057103826688395,62706043.25611825,0,0.028240979908529067,0.0,0,0.0,0.0,0.0
0.0,0,0.0,0.0,0,0.0,101372888.15772791,0,0.18057103826688395,62706043.25611825,0,0.028240979908529067,0.0,0,0.0,0.0,0.0
0.0,0,0.0,0.0,0,0.0,101372888.15772791,0,0.18057103826688395,62706043.25611825,0,0.028240979908529067,0.0,0,0.0,0.0,0.0
0.0,0,0.0,0.0,0,0.0,101372888.15772791,0,0.18057103826688395,62706043.25611825,0,0.028240979908529067,0.0,0,0.0,0.0,0.0
0.0,0,0.0,0.0,0,0.0,101372888.15772791,0,0.18057103826688395,62706043.25611825,0,0.028240979908529067,0.0,0,0.0,0.0,0.0
0.0,0,0.0,1065385109.3678005,0,0.8846667878998248,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,0.0,0,0.0,101372888.15772791,0,0.18057103826688395,62706043.25611825,0,0.028240979908529067,0.0,0,0.0,0.0,0.0
0.0,0,0.0,0.0,0,0.0,101372888.15772791,0,0.18057103826688395,62706043.25611825,0,0.028240979908529067,0.0,0,0.0,0.0,0.0
0.0,0,0.0,0.0,0,0.0,274784244.3880694,0,0.48129244839105123,61556146.77642493,0,0.027394403325320116,0.0,0,0.0,0.0,0.0
0.0,0,0.0,0.0,0,0.0,101372888.15772791,0,0.18057103826688395,62706043.25611825,0,0.028240979908529067,0.0,0,0.0,0.0,0.0
0.0,0,0.0,0.0,0,0.0,101372888.15772791,0,0.18057103826688395,62706043.25611825,0,0.028240979908529067,0.0,0,0.0,0.0,0.0
0.0,0,0.0,0.0,0,0.0,101372888.15772791,0,0.18057103826688395,96905618.04904553,0,0.041959444854822184,0.0,0,0.0,0.0,0.0
0.0,0,0.0,0.0,0,0.0,101372888.15772791,0,0.18057103826688395,62706043.25611825,0,0.028240979908529067,0.0,0,0.0,0.0,0.0
0.0,0,0.0,0.0,0,0.0,101372888.15772791,0,0.18057103826688395,62706043.25611825,0,0.028240979908529067,0.0,0,0.0,0.0,0.0
0.0,0,0.0,0.0,0,0.0,101372888.15772791,0,0.18057103826688395,62706043.25611825,0,0.028240979908529067,459530119.55747736,0,0.3918253020361236,0.0,0.0
0.0,0,0.0,0.0,0,0.0,101372888.15772791,0,0.18057103826688395,62706043.25611825,0,0.028240979908529067,0.0,0,0.0,0.0,0.0
0.0,0,0.0,0.0,0,0.0,79249137.31425172,0,0.18057103826688395,49020994.89072014,0,0.028240979908529067,0.0,0,0.0,0.0,0.0
0.0,0,0.0,0.0,0,0.0,113291286.97629696,0,0.18057103826688395,70078385.56028578,0,0.028240979908529067,0.0,0,0.0,0.0,0.0
0.0,0,0.0,0.0,0,0.0,101372888.15772791,0,0.18057103826688395,62706043.25611825,0,0.028240979908529067,0.0,0,0.0,0.0,0.0
2466778287.0260935,0,2.0409733792678275,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2420785575.3921742,0,1.9931137271694461,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2466778287.0260935,0,2.0409733792678275,4977913.7939771265,0,0.005961712664919258,14238525.678276153,0,0.032501658714440725,2882196.171942768,0,0.0018694338818075495,0.0,0,0.0,0.0,0.0
2466778287.0260935,0,2.0409733792678275,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2466778287.0260935,0,2.0409733792678275,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2466778287.0260935,0,2.0409733792678275,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2466778287.0260935,0,2.0409733792678275,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2466778287.0260935,0,2.0409733792678275,60666185.62088555,0,0.06613920444589734,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2466778287.0260935,0,2.0409733792678275,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2466778287.0260935,0,2.0409733792678275,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2466778287.0260935,0,2.0409733792678275,0.0,0,0.0,1651307664.0029986,0,3.3633394047754974,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2466778287.0260935,0,2.0409733792678275,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2466778287.0260935,0,2.0409733792678275,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2466778287.0260935,0,2.0409733792678275,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2466778287.0260935,0,2.0409733792678275,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2466778287.0260935,0,2.0409733792678275,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2466778287.0260935,0,2.0409733792678275,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2466778287.0260935,0,2.0409733792678275,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2095795732.2863283,0,2.0409733792678275,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
3155421596.692102,0,2.0409733792678275,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2784439041.952337,0,2.0409733792678275,228242512.29616976,0,0.2242533204799158,1890929928.3529763,0,3.440128826760848,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2732523593.1289515,0,1.9931137271694461,51369748.28419253,0,0.049465723977530844,1853679817.1183457,0,3.334086201064992,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2732523593.1289515,0,1.9931137271694461,223845731.42201328,0,0.21795025196525963,1882931854.297793,0,3.4173601223137835,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2732523593.1289515,0,1.9931137271694461,222908491.9099306,0,0.2166352063089377,1882922764.3842335,0,3.4173342453896822,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2732523593.1289515,0,1.9931137271694461,222914781.90755886,0,0.21664441306295312,1880133923.2668936,0,3.409395046688543,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2732523593.1289515,0,1.9931137271694461,222914781.90755886,0,0.21664441306295312,1880478492.1125383,0,3.4103759561117384,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2732523593.1289515,0,1.9931137271694461,2749616.6676332476,0,0.0028987446742785293,1897763037.899306,0,3.459809520668214,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2732523593.1289515,0,1.9931137271694461,222914781.90755886,0,0.21664441306295312,1880380966.602203,0,3.410098323083394,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2732523593.1289515,0,1.9931137271694461,222914781.90755886,0,0.21664441306295312,1880380966.602203,0,3.410098323083394,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2732523593.1289515,0,1.9931137271694461,222914781.90755886,0,0.21664441306295312,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2732523593.1289515,0,1.9931137271694461,222914781.90755886,0,0.21664441306295312,1880380966.602203,0,3.410098323083394,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2732523593.1289515,0,1.9931137271694461,222914781.90755886,0,0.21664441306295312,1880380966.602203,0,3.410098323083394,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2732523593.1289515,0,1.9931137271694461,222914781.90755886,0,0.21664441306295312,1880380966.602203,0,3.410098323083394,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2732523593.1289515,0,1.9931137271694461,222914781.90755886,0,0.21664441306295312,1880380966.602203,0,3.410098323083394,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2732523593.1289515,0,1.9931137271694461,222914781.90755886,0,0.21664441306295312,1880380966.602203,0,3.410098323083394,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2732523593.1289515,0,1.9931137271694461,222914781.90755886,0,0.21664441306295312,1880380966.602203,0,3.410098323083394,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2732523593.1289515,0,1.9931137271694461,222914781.90755886,0,0.21664441306295312,1880380966.602203,0,3.410098323083394,0.0,0,0.0,0.0,0,0.0,0.0,0.0
3096589233.709427,0,1.9931137271694461,252614658.26877367,0,0.21664441306295312,2130912051.8095822,0,3.410098323083394,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2056719934.8116992,0,1.9931137271694461,167783830.61955234,0,0.21664441306295312,1415327951.339937,0,3.410098323083394,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2732523593.1289515,0,1.9931137271694461,222914781.90755886,0,0.21664441306295312,1880380966.602203,0,3.410098323083394,0.0,0,0.0,0.0,0,0.0,0.0,0.0
739113432.8044486,0,0.552630637826947,183627080.55356693,0,0.17975940184169875,2002497300.4446287,0,3.650619976945461,0.0,0,0.0,0.0,0,0.0,0.0,0.0
737772551.9960394,0,0.5514052843076522,193704593.23384872,0,0.1898098404866319,2000239877.9236064,0,3.644342615794123,0.0,0,0.0,0.0,0,0.0,0.0,0.0
739113432.8044486,0,0.552630637826947,183626216.23435754,0,0.179758222378133,2001755133.1022224,0,3.6485468940811296,0.0,0,0.0,0.0,0,0.0,0.0,0.0
739113432.8044486,0,0.552630637826947,183626216.23435754,0,0.179758222378133,2002090098.7628467,0,3.6494825477154276,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,249609348.49538773,0,0.2489529200527444,2008000515.007493,0,3.6660395862860744,0.0,0,0.0,0.0,0,0.0,0.0,0.0
739113432.8044486,0,0.552630637826947,183627080.55356693,0,0.17975940184169875,2002497300.4446287,0,3.650619976945461,0.0,0,0.0,0.0,0,0.0,0.0,0.0
739113432.8044486,0,0.552630637826947,183627080.55356693,0,0.17975940184169875,2002497300.4446287,0,3.650619976945461,0.0,0,0.0,0.0,0,0.0,0.0,0.0
739113432.8044486,0,0.552630637826947,0.0,0,0.0,2003804827.5894308,0,3.6542722693108827,0.0,0,0.0,0.0,0,0.0,0.0,0.0
739113432.8044486,0,0.552630637826947,183627080.55356693,0,0.17975940184169875,2002497300.4446287,0,3.650619976945461,0.0,0,0.0,0.0,0,0.0,0.0,0.0
739113432.8044486,0,0.552630637826947,183627080.55356693,0,0.17975940184169875,2002497300.4446287,0,3.650619976945461,0.0,0,0.0,0.0,0,0.0,0.0,0.0
739113432.8044486,0,0.552630637826947,183627080.55356693,0,0.17975940184169875,0.0,0,0.0,36644239.05063987,0,0.01780013861519312,0.0,0,0.0,0.0,0.0
739113432.8044486,0,0.552630637826947,183627080.55356693,0,0.17975940184169875,2002497300.4446287,0,3.650619976945461,0.0,0,0.0,0.0,0,0.0,0.0,0.0
739113432.8044486,0,0.552630637826947,183627080.55356693,0,0.17975940184169875,2002497300.4446287,0,3.650619976945461,0.0,0,0.0,0.0,0,0.0,0.0,0.0
739113432.8044486,0,0.552630637826947,183627080.55356693,0,0.17975940184169875,2002497300.4446287,0,3.650619976945461,0.0,0,0.0,0.0,0,0.0,0.0,0.0
739113432.8044486,0,0.552630637826947,183627080.55356693,0,0.17975940184169875,2002497300.4446287,0,3.650619976945461,0.0,0,0.0,0.0,0,0.0,0.0,0.0
739113432.8044486,0,0.552630637826947,183627080.55356693,0,0.17975940184169875,2002497300.4446287,0,3.650619976945461,0.0,0,0.0,0.0,0,0.0,0.0,0.0
739113432.8044486,0,0.552630637826947,183627080.55356693,0,0.17975940184169875,2002497300.4446287,0,3.650619976945461,0.0,0,0.0,0.0,0,0.0,0.0,0.0
918475101.728012,0,0.552630637826947,228188115.6611014,0,0.17975940184169875,2488446062.6797576,0,3.650619976945461,0.0,0,0.0,0.0,0,0.0,0.0,0.0
682467752.6204219,0,0.552630637826947,169553894.46804777,0,0.17975940184169875,1849025835.0161624,0,3.650619976945461,0.0,0,0.0,0.0,0,0.0,0.0,0.0
821850260.9349991,0,0.552630637826947,204182412.83352405,0,0.17975940184169875,2226658122.8912334,0,3.650619976945461,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,27157716.15297396,0,0.022828260732695983,18585929.88455546,0,0.029230476995599674,77442855.02809893,0,0.03127363823044603,0.0,0,0.0,0.0,0.0
0.0,0,0.0,27132678.404369343,0,0.022788079218946405,18571968.02772041,0,0.02919145613618443,61506767.84702575,0,0.025116889486264834,0.0,0,0.0,0.0,0.0
0.0,0,0.0,27132678.404369343,0,0.022788079218946405,18571968.02772041,0,0.02919145613618443,61506767.84702575,0,0.025116889486264834,0.0,0,0.0,0.0,0.0
942852641.5864592,0,0.5514052843076522,0.0,0,0.0,0.0,0,0.0,7410615.54066689,0,0.00289160765415013,0.0,0,0.0,0.0,0.0
0.0,0,0.0,27132678.404369343,0,0.022788079218946405,18571968.02772041,0,0.02919145613618443,61134079.41595381,0,0.0248329542540625,0.0,0,0.0,0.0,0.0
0.0,0,0.0,27132678.404369343,0,0.022788079218946405,18571968.02772041,0,0.02919145613618443,61612136.56877467,0,0.025197165368160582,0.0,0,0.0,0.0,0.0
0.0,0,0.0,318619877.6219057,0,0.24851241142008412,0.0,0,0.0,51293043.52148551,0,0.0201189271283886,0.0,0,0.0,0.0,0.0
0.0,0,0.0,27132678.404369343,0,0.022788079218946405,18571968.02772041,0,0.02919145613618443,61506767.84702575,0,0.025116889486264834,0.0,0,0.0,0.0,0.0
0.0,0,0.0,27132678.404369343,0,0.022788079218946405,18571968.02772041,0,0.02919145613618443,61506767.84702575,0,0.025116889486264834,0.0,0,0.0,0.0,0.0
0.0,0,0.0,27132678.404369343,0,0.022788079218946405,2576554199.480591,0,3.690772543545574,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,27132678.404369343,0,0.022788079218946405,18571968.02772041,0,0.02919145613618443,61506767.84702575,0,0.025116889486264834,0.0,0,0.0,0.0,0.0
0.0,0,0.0,27132678.404369343,0,0.022788079218946405,18571968.02772041,0,0.02919145613618443,61506767.84702575,0,0.025116889486264834,0.0,0,0.0,0.0,0.0
0.0,0,0.0,27132678.404369343,0,0.022788079218946405,18571968.02772041,0,0.02919145613618443,77277315.0023511,0,0.031176471889267688,0.0,0,0.0,0.0,0.0
0.0,0,0.0,27132678.404369343,0,0.022788079218946405,18571968.02772041,0,0.02919145613618443,61506767.84702575,0,0.025116889486264834,0.0,0,0.0,0.0,0.0
0.0,0,0.0,27132678.404369343,0,0.022788079218946405,18571968.02772041,0,0.02919145613618443,61506767.84702575,0,0.025116889486264834,0.0,0,0.0,0.0,0.0
0.0,0,0.0,27132678.404369343,0,0.022788079218946405,18571968.02772041,0,0.02919145613618443,61506767.84702575,0,0.025116889486264834,0.0,0,0.0,0.0,0.0
0.0,0,0.0,21980512.018315576,0,0.022788079218946405,15045376.661794757,0,0.02919145613618443,49827378.99003671,0,0.025116889486264834,0.0,0,0.0,0.0,0.0
0.0,0,0.0,28759826.34021771,0,0.022788079218946405,19685729.779898945,0,0.02919145613618443,65195331.462141454,0,0.025116889486264834,0.0,0,0.0,0.0,0.0
0.0,0,0.0,24756061.887912914,0,0.022788079218946405,16945204.709334817,0,0.02919145613618443,56119242.216104165,0,0.025116889486264834,0.0,0,0.0,0.0,0.0
0.0,0,0.0,27132678.404369343,0,0.022788079218946405,18571968.02772041,0,0.02919145613618443,61506767.84702575,0,0.025116889486264834,0.0,0,0.0,0.0,0.0
